0,0,Wine,29.219037771224976
0,0,CMSC,29.60309648513794
0,0,Ecoli,29.6978018283844
0,0,Iris,30.829122066497803
0,0,MagicGT,31.27113676071167
0,0,BCW,31.126972198486328
0,0,PBC,31.034401893615723
1,0,Wine,29.19472622871399
1,0,CMSC,29.864542245864868
1,0,Ecoli,29.950763940811157
1,0,Iris,31.2286479473114
1,0,PBC,31.62032127380371
1,0,MagicGT,32.19222688674927
2,0,Wine,28.81202721595764
2,0,CMSC,29.65173316001892
2,0,Ecoli,29.81601047515869
0,0,Lenses,91.05070972442627
2,0,Iris,30.65854787826538
2,0,BCW,32.23609733581543
2,0,PBC,31.74187707901001
2,0,MagicGT,32.98429536819458
0,0,HayesRoth,116.25256991386414
3,0,Wine,29.214849710464478
3,0,Ecoli,29.377665519714355
3,0,CMSC,29.801372528076172
3,0,Iris,30.468835592269897
3,0,BCW,31.15997076034546
3,0,PBC,31.09658122062683
3,0,MagicGT,32.06672382354736
0,0,CarEvaluation,146.38677167892456
4,0,Wine,29.943092107772827
4,0,CMSC,29.271958112716675
4,0,Ecoli,30.40904402732849
4,0,Iris,31.196574211120605
4,0,BCW,31.415605783462524
4,0,PBC,31.71159553527832
5,0,Wine,29.02481770515442
5,0,CMSC,28.858319520950317
1,0,Lenses,88.11686968803406
0,0,Chess,178.86517214775085
5,0,Ecoli,29.589467525482178
5,0,Iris,30.045503854751587
5,0,BCW,31.2528293132782
5,0,PBC,30.822078704833984
5,0,MagicGT,31.59049916267395
6,0,CMSC,29.24807834625244
6,0,Wine,32.24829387664795
6,0,Ecoli,29.46422004699707
6,0,Iris,31.13492751121521
6,0,BCW,31.205366373062134
6,0,PBC,30.900843143463135
6,0,MagicGT,32.4738655090332
1,0,HayesRoth,118.3018364906311
7,0,CMSC,29.24748730659485
7,0,Wine,29.389469385147095
7,0,Ecoli,29.270205974578857
7,0,Iris,30.95020890235901
7,0,BCW,31.655659675598145
7,0,PBC,31.6257061958313
7,0,MagicGT,32.5662317276001
8,0,CMSC,29.188077211380005
8,0,Wine,29.453091382980347
8,0,Ecoli,29.574277639389038
8,0,Iris,31.0018527507782
8,0,BCW,31.660794496536255
8,0,PBC,32.09049868583679
1,0,CarEvaluation,144.0978581905365
8,0,MagicGT,33.098413944244385
0,0,Lymphography,297.98793601989746
9,0,CMSC,30.08041262626648
9,0,Wine,30.224015474319458
9,0,Ecoli,30.347156763076782
9,0,Iris,31.66546893119812
0,0,StudentPerf,318.10725235939026
9,0,BCW,31.29176950454712
9,0,PBC,31.065185546875
10,0,CMSC,29.103612184524536
10,0,Wine,29.405770540237427
9,0,MagicGT,32.65183973312378
10,0,Ecoli,29.808355569839478
0,0,StatlogGC,333.7513325214386
10,0,Iris,31.66550636291504
10,0,BCW,30.987749576568604
10,0,PBC,31.207762956619263
11,0,CMSC,29.22340965270996
11,0,Wine,28.887651443481445
11,0,Ecoli,29.67556858062744
10,0,MagicGT,32.361629247665405
11,0,Iris,30.3840115070343
11,0,BCW,30.826887607574463
0,0,DefaultOfCCC,380.9655158519745
11,0,PBC,31.333849668502808
12,0,CMSC,29.289525508880615
12,0,Wine,29.418789625167847
12,0,Ecoli,29.953843593597412
11,0,MagicGT,33.02103543281555
0,0,SoybeanSmall,408.29708766937256
12,0,Iris,31.682826280593872
12,0,PBC,31.326395273208618
13,0,CMSC,29.871001720428467
13,0,Wine,29.539949417114258
13,0,Ecoli,29.87913465499878
13,0,Iris,30.951119661331177
2,0,CarEvaluation,150.71035170555115
13,0,BCW,31.152530908584595
13,0,PBC,30.256146669387817
14,0,CMSC,28.7883243560791
14,0,Wine,28.773072004318237
14,0,Ecoli,29.305437326431274
13,0,MagicGT,31.7217857837677
14,0,Iris,30.81195044517517
3,0,HayesRoth,114.87804555892944
14,0,BCW,30.451537370681763
15,0,CMSC,29.02940607070923
14,0,PBC,30.845797061920166
15,0,Wine,28.841532468795776
15,0,Ecoli,29.083678245544434
14,0,MagicGT,32.32926106452942
15,0,Iris,31.133220672607422
16,0,CMSC,28.854784965515137
16,0,Wine,28.941822052001953
15,0,PBC,31.025367975234985
16,0,Ecoli,29.016929388046265
15,0,MagicGT,32.709078550338745
16,0,Iris,30.645524740219116
17,0,CMSC,29.4216411113739
17,0,Wine,29.796274662017822
16,0,BCW,31.429837226867676
16,0,PBC,31.876737356185913
17,0,Ecoli,29.91675639152527
16,0,MagicGT,31.786243200302124
17,0,Iris,30.927741289138794
18,0,CMSC,29.31076955795288
18,0,Wine,29.430623292922974
3,0,BalanceScale,141.39656925201416
17,0,BCW,31.08237051963806
18,0,Ecoli,29.47943377494812
17,0,PBC,31.520893573760986
4,0,HayesRoth,117.63981509208679
1,0,Lymphography,293.78944396972656
3,0,CarEvaluation,150.5661199092865
17,0,MagicGT,31.73514747619629
19,0,CMSC,29.024929761886597
18,0,Iris,31.105116844177246
19,0,Wine,29.71639394760132
19,0,Ecoli,29.785887718200684
18,0,BCW,31.247729063034058
18,0,PBC,32.26156449317932
20,0,CMSC,28.770795822143555
20,0,Wine,28.680381536483765
19,0,Iris,30.61025094985962
18,0,MagicGT,32.34536576271057
20,0,Ecoli,29.233052015304565
19,0,BCW,31.28361225128174
19,0,PBC,31.97810125350952
1,0,StudentPerf,329.18963408470154
21,0,CMSC,28.722803831100464
